shelter_id,shelter_na,address_1,city,county_par,fips_code,state,zip,mail_addr_,mailing_ad,mailing__1,mailing_ci,mailing_co,mailing_st,mailing_zi,facility_u,evacuation,post_impac,ada_compli,wheelchair,pet_accomm,pet_acco_1,generator_,self_suffi,latitude,longitude,in_100_yr_,in_500_yr_,in_surge_s,pre_landfa,shelter_co,org_organi,org_orga_1,org_main_p,org_fax,org_email,org_hotlin,org_other_,org_addres,org_city,org_state,org_zip,org_poc_na,org_poc_ph,org_poc_af,org_poc_em,org_hours_,population,incident_i,shelter_st,shelter_op,shelter_cl,reporting_,general_po,medical_ne,other_popu,other_po_1,total_popu,pet_popula,incident_n,incident_1,incident_c,objectid,score,status,match_type,loc_name,geox,geoy,facility_t,subfacilit,data_sourc,geometry
184223,Mahan Elementary School,94 SALEM TPK,NORWICH,NEW LONDON,,CT,06360,NO,,,,,,,BOTH,1000.0,599.0,,YES,,,,,41.511601240000005,-72.11245813999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,654447,81.0,M,A,Street,-72.11245813999999,41.511601240000005,SHELTER,GENPOPSHEL,0.0,POINT (-72.11245814399996 41.511601237000036)
333965,Angelo Lamagana Center,19 N. Main Street,ENFIELD,HARTFORD,,CT,06082,YES,19 N. Main Street,,ENFIELD,,CT,6082,BOTH,237.0,118.0,,YES,,,YES,NO,41.99912371,-72.60005256,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,654692,81.0,M,A,Street,-72.60005256,41.99912371,SHELTER,GENPOPSHEL,0.0,POINT (-72.60005256199997 41.99912370900006)
334460,Hamden Middle School,2623 Dixwell Avenue,HAMDEN,NEW HAVEN,,CT,06518,YES,2623 Dixwell Avenue,,HAMDEN,,CT,6518,EVAC,35.0,0.0,,,,,,,41.37810588000001,-72.91440158,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,2020/01/12,,,0.0,0.0,0.0,,0.0,0.0,,,,654904,81.0,M,A,Street,-72.91440158,41.37810588000001,SHELTER,GENPOPSHEL,0.0,POINT (-72.91440158399996 41.378105875000074)
184388,ROSE CITY SENIOR CENTER,8 MAHAN DR,NORWICH,NEW LONDON,,CT,06360,NO,,,,,,,BOTH,350.0,60.0,,YES,,,,,41.550775709999996,-72.07695290999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,627.0,CLOSED,2020/08/29,2011/08/31,OVERNIGHT,0.0,0.0,,,0.0,,57181,Hurricane Irene 8/11 - CT,HUR,655001,81.0,M,A,Street,-72.07695290999999,41.550775709999996,SHELTER,GENPOPSHEL,0.0,POINT (-72.07695291099998 41.550775705000035)
184393,SAFETY COMPLEX,3 VOLUNTEER DR,WINDSOR LOCKS,HARTFORD,,CT,06096,NO,,,,,,,BOTH,95.0,47.0,,,,,YES,,41.92646748,-72.64768065999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,655034,81.0,M,A,Street,-72.64768065999999,41.92646748,SHELTER,GENPOPSHEL,0.0,POINT (-72.64768065699997 41.92646748300007)
184312,Notre Dame Catholic High School,220 Jefferson St,FAIRFIELD,FAIRFIELD,,CT,06825,YES,,,,,,,EVAC,10.0,0.0,,,,,,,41.22322464,-73.24593665,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,655234,81.0,M,A,Street,-73.24593665,41.22322464,SHELTER,GENPOPSHEL,0.0,POINT (-73.24593664999998 41.223224635000065)
184276,NEW FAIRFIELD UNITED METHODIST CHURCH,1 BEAVER BOGG RD,NEW FAIRFIELD,FAIRFIELD,,CT,06812,NO,,,,,,,EVAC,130.0,65.0,,,,,,,41.48542197,-73.50343053,,,,,OTHER,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,OTHER,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,655650,78.0,M,A,Street,-73.50343053,41.48542197,SHELTER,OTHER,0.0,POINT (-73.50343053399996 41.48542197300003)
184338,Plainfield Fire Company #1,620 NORWICH RD,PLAINFIELD,WINDHAM,,CT,06374,NO,,,,,,,BOTH,140.0,50.0,,YES,,,,,41.659117030000004,-71.92603768000001,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,667269,81.0,M,A,Street,-71.92603768000001,41.659117030000004,SHELTER,GENPOPSHEL,0.0,POINT (-71.92603768099997 41.65911703000006)
184486,Stratford Ng Armory,63 ARMORY ROAD,STRATFORD,FAIRFIELD,,CT,06614,YES,,,,,,,BOTH,494.0,297.0,,,,,YES,YES,41.23034727,-73.15247911,,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,1468.0,CLOSED,2020/01/14,2009/01/20,OVERNIGHT,0.0,,,,0.0,,011309,13-18 JAN 09 Cold Weather,UNK,667463,81.0,M,A,Street,-73.15247911,41.23034727,SHELTER,GENPOPSHEL,0.0,POINT (-73.15247910499994 41.23034726600008)
183930,CONGREGATIONAL CHURCH OF MARLBOROUGH,35 S MAIN ST,MARLBOROUGH,HARTFORD,,CT,06447,NO,,,,,,,BOTH,279.0,139.0,,,,,,,41.62934048,-72.45608010000001,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,667604,81.0,M,A,Street,-72.45608010000001,41.62934048,SHELTER,GENPOPSHEL,0.0,POINT (-72.45608009899996 41.629340478000074)
184147,JEROME HARRISON ELEMENTARY SCHOOL,335 FOXON RD (RT 80),NORTH BRANFORD,NEW HAVEN,,CT,06471,NO,,,,,,,EVAC,0.0,0.0,,,,,,YES,41.32908383,-72.81138425,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,667788,81.0,M,A,Street,-72.81138425,41.32908383,SHELTER,GENPOPSHEL,0.0,POINT (-72.81138424499994 41.32908383200004)
184154,John Moriarty Elementary School,20 LAWLER LANE,NORWICH,NEW LONDON,,CT,06360,NO,,,,,,,BOTH,1200.0,700.0,,YES,,,,,41.572377419999995,-72.06482106,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,627.0,CLOSED,2020/08/27,2011/08/31,OVERNIGHT,0.0,0.0,,,0.0,,57181,Hurricane Irene 8/11 - CT,HUR,667947,81.0,M,A,Street,-72.06482106,41.572377419999995,SHELTER,GENPOPSHEL,0.0,POINT (-72.06482105599997 41.572377420000066)
184156,John Stanton Elementary School,386 NEW LONDON TPKE,NORWICH,NEW LONDON,,CT,06360,YES,,,,,,,BOTH,500.0,260.0,,YES,,,,,41.52539684,-72.10261057,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,667948,81.0,M,A,Street,-72.10261057,41.52539684,SHELTER,GENPOPSHEL,0.0,POINT (-72.10261056799999 41.52539683700007)
184168,Kelly Middle School,25 Mahan Drive,Norwich,NEW LONDON,,CT,6360,YES,,,,,,,BOTH,2000.0,774.0,,YES,,,,,41.54685916,-72.0788192,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,3622.0,CLOSED,2021/08/21,2021/08/23,OVERNIGHT,0.0,,,,0.0,,CT0113-01,01/07/2013 CT 01/13 Other - NEW LONDON,UNK,668567,81.0,M,A,Street,-72.0788192,41.54685916,SHELTER,EMEREVAC,0.0,POINT (-72.07881920299997 41.54685916100004)
184447,SOMERS CONGREGATIONAL CHURCH,599 MAIN ST,SOMERS,TOLLAND,,CT,06071,NO,,,,,,,BOTH,123.0,61.0,,,,,,,41.983664360000006,-72.42403726,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668572,81.0,M,A,Street,-72.42403726,41.983664360000006,SHELTER,GENPOPSHEL,0.0,POINT (-72.42403725499997 41.98366436300006)
183904,Chippens Hill Middle School,551 PEACEDALE ST,BRISTOL,HARTFORD,,CT,06010,NO,,,,,,,EVAC,150.0,0.0,,,,,YES,,41.70039591,-72.96718279,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,624.0,CLOSED,2013/02/08,2011/08/29,MIDDAY,1.0,,,,1.0,,81212,Hurricane Irene 8/11 New England,HUR,668573,81.0,M,A,Street,-72.96718279,41.70039591,SHELTER,GENPOPSHEL,0.0,POINT (-72.96718279399994 41.700395911000044)
183909,CLARK LANE MIDDLE SCHOOL,105 CLARK LANE,WATERFORD,NEW LONDON,,CT,06385,NO,,,,,,,BOTH,942.0,353.0,,,,,,,41.350325819999995,-72.12784554999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668590,81.0,M,A,Street,-72.12784554999999,41.350325819999995,SHELTER,GENPOPSHEL,0.0,POINT (-72.12784554499996 41.350325818000044)
184604,WINDSOR LOCKS MIDDLE SCHOOL,7 CENTER STREET,WINDSOR LOCKS,HARTFORD,,CT,06096,YES,,,,,,,BOTH,430.0,215.0,,,,,,,41.92634158,-72.63321956,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668591,81.0,M,A,Street,-72.63321956,41.92634158,SHELTER,GENPOPSHEL,0.0,POINT (-72.63321955799995 41.92634157800006)
183825,Bassick High School,1181 Fairfield Ave,BRIDGEPORT,FAIRFIELD,,CT,06605,YES,,,,,,,BOTH,673.0,404.0,,YES,,,YES,NO,41.17401373,-73.20641145,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,627.0,CLOSED,2020/08/27,2011/08/31,OVERNIGHT,0.0,0.0,,,0.0,,57181,Hurricane Irene 8/11 - CT,HUR,668599,81.0,M,A,Street,-73.20641145,41.17401373,SHELTER,GENPOPSHEL,0.0,POINT (-73.20641144699994 41.17401373400003)
184298,NORTH GRANBY FIRE HOUSE,275 N GRANBY RD,GRANBY,HARTFORD,,CT,06035,NO,,,,,,,BOTH,172.0,86.0,,,,,YES,,41.98091244,-72.81841693999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668615,81.0,T,A,Street,-72.81841693999999,41.98091244,SHELTER,GENPOPSHEL,0.0,POINT (-72.81841694399998 41.980912439000065)
184180,KILLINGLY INTERMEDIATE SCHOOL,1599 UPPER MAPLE ST,DAYVILLE,WINDHAM,,CT,06241,NO,,,,,,,BOTH,1628.0,369.0,,YES,,,YES,YES,41.856104529999996,-71.89430061,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668630,81.0,M,A,Street,-71.89430061,41.856104529999996,SHELTER,GENPOPSHEL,0.0,POINT (-71.89430060699993 41.85610452700007)
184455,SOUTH STREET SCHOOL,87 SOUTH STREET,WINDSOR LOCKS,HARTFORD,,CT,06096,YES,,,,,,,BOTH,260.0,130.0,,,,,,,41.918499489999995,-72.63855253999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668631,81.0,M,A,Street,-72.63855253999999,41.918499489999995,SHELTER,GENPOPSHEL,0.0,POINT (-72.63855253799994 41.918499490000045)
184457,SOUTH WINDSOR COMMUNITY CENTER,150 NEVERS ROAD,SOUTH WINDSOR,HARTFORD,,CT,06074,YES,,,,,,,BOTH,335.0,167.0,,,,,YES,,41.8411488,-72.55192085,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,656.0,CLOSED,2020/10/29,2011/11/14,OVERNIGHT,0.0,0.0,,,0.0,,#CT1011-01 - 10/29/2011,CT 10/11 Blizzard - STATEWIDE,BLI,668632,81.0,M,A,Street,-72.55192085,41.8411488,SHELTER,GENPOPSHEL,0.0,POINT (-72.55192084699996 41.84114880100003)
184458,South Windsor High School,161 NEVERS Road,SOUTH WINDSOR,HARTFORD,,CT,06074,YES,,,,,,,EVAC,345.0,0.0,,,,,,,41.84146356,-72.55188487,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,2020/10/29,,,0.0,0.0,0.0,,0.0,0.0,,,,668633,81.0,M,A,Street,-72.55188487,41.84146356,SHELTER,GENPOPSHEL,0.0,POINT (-72.55188487399994 41.84146356400004)
184444,SMITH MIDDLE SCHOOL,216 ADDISON RD,GLASTONBURY,HARTFORD,,CT,06033,YES,,,,,,,BOTH,736.0,367.0,,YES,,,YES,,41.72246527,-72.58000667,,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668634,81.0,M,A,Street,-72.58000667,41.72246527,SHELTER,GENPOPSHEL,0.0,POINT (-72.58000667399995 41.72246527400006)
184449,SOMERS SENIOR CENTER,19 BATTLE ST,SOMERS,TOLLAND,,CT,06071,NO,,,,,,,BOTH,430.0,215.0,,,,,,,41.98618247,-72.44333671,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668636,81.0,M,A,Street,-72.44333671,41.98618247,SHELTER,GENPOPSHEL,0.0,POINT (-72.44333670499998 41.98618246500007)
184520,Town Campus Gymnasium,4 CAMPUS DRIVE,MADISON,NEW HAVEN,,CT,06443,NO,,,,,,,EVAC,0.0,0.0,,,,,YES,YES,41.29446893,-72.57533919,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,2020/10/29,,,0.0,0.0,0.0,,0.0,0.0,,,,668637,81.0,M,A,Street,-72.57533919,41.29446893,SHELTER,GENPOPSHEL,0.0,POINT (-72.57533919199994 41.294468927000025)
184522,Terryville Town Hall,80 MAIN ST,TERRYVILLE,LITCHFIELD,,CT,06786,NO,,,,,,,BOTH,75.0,37.0,,,,,YES,,41.678092729999996,-73.02692476,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,,CLOSED,,,,,,,,,,,,,668638,81.0,M,A,Street,-73.02692476,41.678092729999996,SHELTER,GENPOPSHEL,0.0,POINT (-73.02692475699996 41.678092725000056)
184466,SPRING GLEN GRAMMAR SCHOOL,1908 WHITNEY AVE,HAMDEN,NEW HAVEN,,CT,06517,NO,,,,,,,EVAC,0.0,0.0,,,,,,YES,41.36734998,-72.90764768,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668655,81.0,M,A,Street,-72.90764768,41.36734998,SHELTER,GENPOPSHEL,0.0,POINT (-72.90764767499996 41.36734998400004)
184582,Westhill High School,125 Roxbury Road,STAMFORD,FAIRFIELD,,CT,06902,YES,,,,,,,BOTH,900.0,720.0,,,,,,,41.09037679,-73.56446752000001,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668658,81.0,M,A,Street,-73.56446752000001,41.09037679,SHELTER,GENPOPSHEL,0.0,POINT (-73.56446751999994 41.090376785000046)
184583,Weston Middle School,135 SCHOOL RD,WESTON,FAIRFIELD,,CT,06883,YES,,,,,,,BOTH,671.0,295.0,,YES,,,YES,YES,41.206767039999995,-73.3791892,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,656.0,CLOSED,2020/10/30,2011/11/14,OVERNIGHT,0.0,0.0,,,0.0,,#CT1011-01 - 10/29/2011,CT 10/11 Blizzard - STATEWIDE,BLI,668659,81.0,M,A,Street,-73.3791892,41.206767039999995,SHELTER,GENPOPSHEL,0.0,POINT (-73.37918919599997 41.20676704300007)
184367,Read School,130 Ezra Street,BRIDGEPORT,FAIRFIELD,,CT,06606,YES,,,,,,,BOTH,242.0,171.0,,YES,,,YES,YES,41.20235137,-73.19898305,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668661,81.0,M,A,Street,-73.19898305,41.20235137,SHELTER,GENPOPSHEL,0.0,POINT (-73.19898304699996 41.20235137200007)
184426,SEVENTH DAY ADVENTIST CHURCH,126 QUARRY ST,WILLIMANTIC,WINDHAM,,CT,06226,NO,,,,,,,BOTH,260.0,130.0,,,,,,,41.72200662,-72.22816492,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668662,81.0,M,A,Street,-72.22816492,41.72200662,SHELTER,GENPOPSHEL,0.0,POINT (-72.22816491699996 41.72200662000006)
183816,Baldwin Center,1000 West Broad St,STRATFORD,FAIRFIELD,,CT,06614,YES,,,,,,,BOTH,298.0,314.0,,YES,,,NO,NO,41.18985979,-73.1305986,YES,,YES,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668663,81.0,M,A,Street,-73.1305986,41.18985979,SHELTER,GENPOPSHEL,0.0,POINT (-73.13059859999998 41.189859788000035)
183830,Beardsley School,500 Huntington Rd,BRIDGEPORT,FAIRFIELD,,CT,06610,YES,,,,,,,BOTH,280.0,121.0,,NO,,,NO,NO,41.1997973,-73.18197687,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668664,81.0,M,A,Street,-73.18197687,41.1997973,SHELTER,GENPOPSHEL,0.0,POINT (-73.18197686799994 41.19979729700003)
184166,KEENEY STREET ELEMENTARY SCHOOL,179 KEENEY ST,MANCHESTER,HARTFORD,,CT,06040,NO,,,,,,,EVAC,150.0,0.0,,YES,,,YES,,41.758267280000005,-72.54193837,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668667,81.0,M,A,Street,-72.54193837,41.758267280000005,SHELTER,GENPOPSHEL,0.0,POINT (-72.54193837299994 41.758267284000055)
184146,Jennings School,31 Palm Drive,FAIRFIELD,FAIRFIELD,,CT,06825,YES,,,,,,,EVAC,10.0,0.0,,,,,,,41.186586260000006,-73.2457388,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668694,81.0,M,A,Street,-73.2457388,41.186586260000006,SHELTER,GENPOPSHEL,0.0,POINT (-73.24573879899998 41.186586256000055)
184148,Jockey Hollow School,365 Fan Hill Rd,MONROE,FAIRFIELD,,CT,06468,YES,,,,,,,BOTH,276.0,217.0,,YES,,,YES,YES,41.345154720000004,-73.22830994,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668695,81.0,M,A,Street,-73.22830994,41.345154720000004,SHELTER,GENPOPSHEL,0.0,POINT (-73.22830993899998 41.34515471700007)
184279,NEW LONDON SENIOR CENTER,120 BROAD ST,NEW LONDON,NEW LONDON,,CT,06320,NO,,,,,,,BOTH,400.0,150.0,,YES,,,,,41.35797006,-72.1029613,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,608.0,CLOSED,2015/01/26,,OVERNIGHT,0.0,0.0,,,0.0,,,Hurricane Irene 8/11 NC,,668696,81.0,M,A,Street,-72.1029613,41.35797006,SHELTER,GENPOPSHEL,0.0,POINT (-72.10296130399996 41.35797005500007)
184185,KINSELLA ELEMENTARY SCHOOL,65 VAN BLACK AVE,HARTFORD,HARTFORD,,CT,06106,NO,,,,,,,BOTH,394.0,197.0,,,,,YES,,41.75636072,-72.66645849999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668761,73.0,M,A,Street,-72.66645849999999,41.75636072,SHELTER,GENPOPSHEL,0.0,POINT (-72.66645849999998 41.75636072100008)
184373,RESURRECTION LUTHERAN CHURCH,158 DAVENPORT AVENUE,NEW HAVEN,NEW HAVEN,,CT,06519,NO,,,,,,,EVAC,0.0,0.0,,,,,,YES,41.30239195,-72.93873724,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668808,81.0,M,A,Street,-72.93873724,41.30239195,SHELTER,GENPOPSHEL,0.0,POINT (-72.93873723899998 41.30239195400003)
184374,Hebron Rham High School,67 Rham RD,HEBRON,TOLLAND,,CT,06248,NO,,,,,,,EVAC,100.0,0.0,,,,,YES,,41.66295714,-72.36754185000001,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,2020/10/31,,,0.0,0.0,0.0,,0.0,0.0,,,,668809,81.0,M,A,Street,-72.36754185000001,41.66295714,SHELTER,GENPOPSHEL,0.0,POINT (-72.36754184499995 41.662957135000056)
184087,Hall School,290 Clermont Ave,BRIDGEPORT,FAIRFIELD,,CT,06610,YES,,,,,,,BOTH,36.0,119.0,,YES,,,NO,NO,41.19174837,-73.15968267,NO,,NO,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668811,81.0,M,A,Street,-73.15968267,41.19174837,SHELTER,GENPOPSHEL,0.0,POINT (-73.15968267399995 41.19174836500008)
183901,CHESHIRE SENIOR CENTER,240 MAPLE AVENUE,CHESHIRE,NEW HAVEN,,CT,06410,NO,,,,,,,EVAC,0.0,0.0,,,,,YES,YES,41.50509015,-72.90370865,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,656.0,CLOSED,2020/10/30,2011/11/14,OVERNIGHT,0.0,0.0,,,0.0,,#CT1011-01 - 10/29/2011,CT 10/11 Blizzard - STATEWIDE,BLI,668822,81.0,M,A,Street,-72.90370865,41.50509015,SHELTER,GENPOPSHEL,0.0,POINT (-72.90370864599998 41.50509014600004)
184115,HIGHLAND SCHOOL,490 HIGHLAND AVE (RT 10),CHESHIRE,NEW HAVEN,,CT,06410,NO,,,,,,,EVAC,0.0,0.0,,,,,,YES,41.5144341,-72.89841163999999,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668823,81.0,M,A,Street,-72.89841163999999,41.5144341,SHELTER,GENPOPSHEL,0.0,POINT (-72.89841163899996 41.51443410200005)
184252,MILLER SENIOR CENTER,2901 DIXWELL AVE,HAMDEN,NEW HAVEN,,CT,06518,NO,,,,,,,EVAC,0.0,0.0,,,,,,,41.38361872,-72.90356475,,,,,GENERAL,121320.0,CONNECTICUT REGIONAL CHAPTER,,,,,,209 FARMINGTON AVE,FARMINGTON,CT,6033,,,,,8,GENERAL,0.0,CLOSED,,,,0.0,0.0,0.0,,0.0,0.0,,,,668831,81.0,M,A,Street,-72.90356475,41.38361872,SHELTER,GENPOPSHEL,0.0,POINT (-72.90356475399994 41.38361872000007)
